O*NET-SOC Code,Occupation (O*NET-SOC Title),Task ID,Task,Task Type,Date,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),task_norm,occupation_norm,task_importance_weight,skill_list,skill_id_list,worker_rater_count,worker_desire_score,worker_time_score,core_skill_score,job_security_score,enjoyment_score,worker_physical_requirement,worker_interpersonal_requirement,worker_uncertainty_requirement,worker_domain_expertise_requirement,worker_human_agency_score,automation_desire_free_time_share,automation_desire_repetitive_share,automation_desire_human_error_share,automation_desire_stress_share,automation_desire_difficulty_share,automation_desire_scale_share,human_agency_physical_share,human_agency_control_share,human_agency_domain_knowledge_share,human_agency_empathy_share,human_agency_quality_oversight_share,human_agency_dynamic_share,human_agency_ethical_share,expert_rater_count,ai_capability_score,expert_physical_requirement,expert_uncertainty_requirement,expert_domain_expertise_requirement,expert_interpersonal_requirement,expert_human_agency_score,dwa_count,dwa_titles,anthropic_usage_pct,paper_count,recent_paper_count,company_count,recent_company_count,sector,human_agency_score,physical_requirement,uncertainty_requirement,domain_expertise_requirement,interpersonal_requirement,paper_count_log,company_count_log,recent_paper_count_log,recent_company_count_log,automation_reason_intensity,human_agency_reason_intensity,automation_exposure_index,worker_pull_index,human_complementarity_index,innovation_momentum_index,has_worker_signal,has_expert_signal,has_usage_signal,has_paper_signal,has_company_signal,paired_worker_expert_signal,signal_count,skill_shift_pressure,capability_desire_gap,desire_capability_gap,transition_type,mismatch_type
17-2199.11,Solar Energy Systems Engineers,16571,"Create plans for solar energy system development, monitoring, and evaluation activities.",Core,08/2023,3.0,3.0,4.44,100.0,,,"['Organizing, Planning, and Prioritizing Work']",['4.A.2.b.6'],"create plans for solar energy system development, monitoring, and evaluation activities",solar energy systems engineers,35.81333333333333,"['Organizing, Planning, and Prioritizing Work']",['4.A.2.b.6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Prepare detailed work plans.,,13.0,8.0,33.0,14.0,Architecture and Engineering,,,,,,2.6390573296152584,3.5263605246161616,2.1972245773362196,2.70805020110221,,,0.20354293758798686,,,0.21269357109338338,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
17-2199.11,Solar Energy Systems Engineers,16572,"Create electrical single-line diagrams, panel schedules, or connection diagrams for solar electric systems, using computer-aided design (CAD) software.",Core,08/2023,3.0,3.0,4.21,100.0,,,['Thinking Creatively'],['4.A.2.b.2'],"create electrical single-line diagrams, panel schedules, or connection diagrams for solar electric systems, using computer-aided design (cad) software",solar energy systems engineers,35.736666666666665,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Create graphical representations of energy production systems.,,55.0,41.0,35.0,16.0,Architecture and Engineering,,,,,,4.02535169073515,3.58351893845611,3.7376696182833684,2.833213344056216,,,0.41952135147817926,,,0.4581182543406851,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
17-2199.11,Solar Energy Systems Engineers,16569,Perform computer simulation of solar photovoltaic (PV) generation system performance or energy production to optimize efficiency.,Core,08/2023,4.0,4.0,4.14,100.0,,,['Thinking Creatively'],['4.A.2.b.2'],perform computer simulation of solar photovoltaic (pv) generation system performance or energy production to optimize efficiency,solar energy systems engineers,36.04666666666667,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Create models of engineering designs or methods.,,38.0,30.0,34.0,15.0,Architecture and Engineering,,,,,,3.6635616461296463,3.5553480614894135,3.4339872044851463,2.772588722239781,,,0.36356170811825433,,,0.40626466447677145,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
17-2199.11,Solar Energy Systems Engineers,16564,Review specifications and recommend engineering or manufacturing changes to achieve solar design objectives.,Core,08/2023,5.0,5.0,3.88,92.86,,,"['Evaluating Information to Determine Compliance with Standards', 'Providing Consultation and Advice to Others']","['4.A.2.a.3', '4.A.4.b.6']",review specifications and recommend engineering or manufacturing changes to achieve solar design objectives,solar energy systems engineers,33.913333333333334,"['Evaluating Information to Determine Compliance with Standards', 'Providing Consultation and Advice to Others']","['4.A.2.a.3', '4.A.4.b.6']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"Evaluate plans or specifications to determine technological or environmental implications. | Recommend technical design or process changes to improve efficiency, quality, or performance.",,31.0,26.0,33.0,14.0,Architecture and Engineering,,,,,,3.4657359027997265,3.5263605246161616,3.295836866004329,2.70805020110221,,,0.3267245424683247,,,0.37494134209291413,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
17-2199.11,Solar Energy Systems Engineers,16570,"Develop design specifications and functional requirements for residential, commercial, or industrial solar energy systems or components.",Core,08/2023,5.0,5.0,3.83,85.71,,,['Thinking Creatively'],['4.A.2.b.2'],"develop design specifications and functional requirements for residential, commercial, or industrial solar energy systems or components",solar energy systems engineers,31.513333333333332,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Determine design criteria or specifications.,,27.0,18.0,33.0,14.0,Architecture and Engineering,,,,,,3.332204510175204,3.5263605246161616,2.9444389791664403,2.70805020110221,,,0.30255748474894417,,,0.31288127639605817,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
17-2199.11,Solar Energy Systems Engineers,16565,"Perform thermal, stress, or cost reduction analyses for solar systems.",Core,08/2023,3.0,3.0,3.24,89.29,,,['Analyzing Data or Information'],['4.A.2.a.4'],"perform thermal, stress, or cost reduction analyses for solar systems",solar energy systems engineers,31.843333333333334,['Analyzing Data or Information'],['4.A.2.a.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Analyze costs and benefits of proposed designs or projects. | Analyze green technology design requirements.,,26.0,21.0,33.0,14.0,Architecture and Engineering,,,,,,3.295836866004329,3.5263605246161616,3.091042453358316,2.70805020110221,,,0.2962224307836696,,,0.33822149225715625,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
17-3011.00,Architectural and Civil Drafters,21917,"Produce drawings, using computer-assisted drafting systems (CAD) or drafting machines, or by hand, using compasses, dividers, protractors, triangles, and other drafting devices.",Core,11/2020,7.0,7.0,4.86,100.0,68860.0,109550.0,['Thinking Creatively'],['4.A.2.b.2'],"produce drawings, using computer-assisted drafting systems (cad) or drafting machines, or by hand, using compasses, dividers, protractors, triangles, and other drafting devices",architectural and civil drafters,37.28666666666667,['Thinking Creatively'],['4.A.2.b.2'],10.0,2.9,3.1,3.3,2.9,3.0,2.0,2.2,2.4,3.2,2.4,0.3,0.2,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,2.0,4.5,1.5,1.5,3.0,1.5,2.0,1.0,Create graphical representations of civil structures.,,10.0,10.0,37.0,18.0,Architecture and Engineering,2.2,1.75,1.95,3.1,1.85,2.3978952727983707,3.6375861597263857,2.3978952727983707,2.9444389791664403,0.19999999999999998,0.11428571428571428,0.40930886656098076,0.4865225118483412,0.23638113004604885,0.2790943219145941,True,True,False,True,True,True,4,0.7602024812351066,1.6,-1.6,Low near-term shift,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21918,"Draft plans and detailed drawings for structures, installations, and construction projects, such as highways, sewage disposal systems, and dikes, working from sketches or notes.",Core,11/2020,7.0,7.0,4.6,95.24,68860.0,109550.0,['Thinking Creatively'],['4.A.2.b.2'],"draft plans and detailed drawings for structures, installations, and construction projects, such as highways, sewage disposal systems, and dikes, working from sketches or notes",architectural and civil drafters,35.61333333333333,['Thinking Creatively'],['4.A.2.b.2'],9.0,3.4444444444444446,2.7777777777777777,2.6666666666666665,2.6666666666666665,3.111111111111111,2.5555555555555554,3.2222222222222223,2.7777777777777777,3.0,2.6666666666666665,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,3.0,3.0,2.3333333333333335,3.3333333333333335,3.0,2.6666666666666665,3.0,1.0,Create graphical representations of civil structures.,,31.0,26.0,37.0,18.0,Architecture and Engineering,2.833333333333333,2.4444444444444446,3.0555555555555554,3.0,2.9444444444444446,3.4657359027997265,3.6375861597263857,3.295836866004329,2.9444389791664403,0.2962962962962963,0.12698412698412698,0.33690494812033994,0.5973045023696683,0.5392286533785979,0.41600187705302677,True,True,False,True,True,True,4,-0.2950201368262871,-0.44444444444444464,0.44444444444444464,Low near-term shift,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21919,"Coordinate structural, electrical, and mechanical designs and determine a method of presentation to graphically represent building plans.",Core,11/2020,5.0,5.0,4.38,91.71,68860.0,109550.0,['Thinking Creatively'],['4.A.2.b.2'],"coordinate structural, electrical, and mechanical designs and determine a method of presentation to graphically represent building plans",architectural and civil drafters,33.696666666666665,['Thinking Creatively'],['4.A.2.b.2'],5.0,2.4,2.2,2.4,2.4,2.6,2.4,3.0,2.8,3.4,3.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.4,0.4,0.2,0.2,0.2,2.0,3.0,1.5,3.0,4.0,4.5,4.5,1.0,Create graphical representations of structures or landscapes.,,61.0,44.0,37.0,18.0,Architecture and Engineering,3.75,1.95,2.9,3.7,3.75,4.127134385045092,3.6375861597263857,3.8066624897703196,2.9444389791664403,0.16666666666666666,0.22857142857142856,0.4041660149121435,0.3964751184834123,0.778946085845854,0.4930783669638667,True,True,False,True,True,True,4,-2.339116765886727,0.6000000000000001,-0.6000000000000001,Durable human skill,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21920,"Analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",Core,11/2020,6.0,6.0,4.28,96.64,68860.0,109550.0,['Analyzing Data or Information'],['4.A.2.a.4'],"analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs",architectural and civil drafters,35.64,['Analyzing Data or Information'],['4.A.2.a.4'],7.0,3.0,2.142857142857143,2.857142857142857,3.0,2.7142857142857144,2.4285714285714284,2.857142857142857,3.4285714285714284,3.7142857142857144,3.2857142857142856,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,2.0,3.5,1.0,4.5,4.0,3.0,3.0,1.0,Evaluate technical data to determine effect on designs or plans.,0.0065145731000247,16.0,14.0,36.0,17.0,Architecture and Engineering,3.142857142857143,1.7142857142857142,3.9642857142857144,3.857142857142857,2.928571428571429,2.833213344056216,3.6109179126442243,2.70805020110221,2.8903717578961645,0.28571428571428564,0.32653061224489793,0.354008038271245,0.6244075829383886,0.8108539768971351,0.3044345377756922,True,True,True,True,True,True,5,-1.2903451731115234,0.5,-0.5,Durable human skill,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21921,"Draw maps, diagrams, and profiles, using cross-sections and surveys, to represent elevations, topographical contours, subsurface formations, and structures.",Core,11/2020,5.0,5.0,4.19,100.0,68860.0,109550.0,['Thinking Creatively'],['4.A.2.b.2'],"draw maps, diagrams, and profiles, using cross-sections and surveys, to represent elevations, topographical contours, subsurface formations, and structures",architectural and civil drafters,36.39666666666667,['Thinking Creatively'],['4.A.2.b.2'],3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.0,2.3333333333333335,2.3333333333333335,3.0,2.0,3.3333333333333335,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,3.5,1.0,2.0,3.5,3.0,3.0,1.0,Create maps.,,56.0,42.0,37.0,18.0,Architecture and Engineering,2.833333333333333,1.6666666666666667,2.0,3.416666666666667,3.0,4.04305126783455,3.6375861597263857,3.7612001156935624,2.9444389791664403,0.2222222222222222,0.047619047619047616,0.4578888922169971,0.43513033175355453,0.44626399112634874,0.48615673392773345,True,True,False,True,True,True,4,-0.29131070145052523,0.8333333333333335,-0.8333333333333335,Low near-term shift,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21922,"Lay out and plan interior room arrangements for commercial buildings, using computer-assisted drafting (CAD) equipment and software.",Core,11/2020,5.0,5.0,4.14,86.78,68860.0,109550.0,['Thinking Creatively'],['4.A.2.b.2'],"lay out and plan interior room arrangements for commercial buildings, using computer-assisted drafting (cad) equipment and software",architectural and civil drafters,31.973333333333333,['Thinking Creatively'],['4.A.2.b.2'],4.0,2.75,3.25,3.5,2.25,2.25,2.5,2.5,2.75,3.25,2.25,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3.0,3.0,1.6666666666666667,2.6666666666666665,3.3333333333333335,3.0,3.0,1.0,Create graphical representations of structures or landscapes.,,18.0,15.0,38.0,19.0,Architecture and Engineering,2.625,2.0833333333333335,2.708333333333333,3.291666666666667,2.75,2.9444389791664403,3.6635616461296463,2.772588722239781,2.995732273553991,0.20833333333333334,0.03571428571428571,0.2816883049168361,0.4878554502369668,0.46953995944113924,0.33869075551384326,True,True,False,True,True,True,4,-0.9438266953606097,0.25,-0.25,Low near-term shift,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21924,"Determine the order of work and method of presentation, such as orthographic or isometric drawing.",Core,11/2020,4.0,4.0,4.06,85.71,68860.0,109550.0,"['Organizing, Planning, and Prioritizing Work']",['4.A.2.b.6'],"determine the order of work and method of presentation, such as orthographic or isometric drawing",architectural and civil drafters,31.256666666666664,"['Organizing, Planning, and Prioritizing Work']",['4.A.2.b.6'],3.0,3.3333333333333335,2.0,3.3333333333333335,2.6666666666666665,3.6666666666666665,2.0,4.0,1.3333333333333333,4.333333333333333,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,3.5,1.0,2.0,3.5,2.0,3.5,1.0,Prepare detailed work plans.,,9.0,8.0,37.0,18.0,Architecture and Engineering,3.416666666666667,1.5,1.6666666666666665,3.9166666666666665,3.0,2.302585092994046,3.6375861597263857,2.1972245773362196,2.9444389791664403,0.05555555555555555,0.23809523809523808,0.28997085686583174,0.37618483412322273,0.6138278265156354,0.253754106053496,True,True,False,True,True,True,4,-2.276522470986658,0.16666666666666652,-0.16666666666666652,Durable human skill,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21926,"Draw rough and detailed scale plans for foundations, buildings, and structures, based on preliminary concepts, sketches, engineering calculations, specification sheets, and other data.",Core,11/2020,5.0,5.0,3.99,86.6,68860.0,109550.0,['Thinking Creatively'],['4.A.2.b.2'],"draw rough and detailed scale plans for foundations, buildings, and structures, based on preliminary concepts, sketches, engineering calculations, specification sheets, and other data",architectural and civil drafters,31.86333333333333,['Thinking Creatively'],['4.A.2.b.2'],6.0,3.6666666666666665,2.6666666666666665,3.1666666666666665,3.6666666666666665,3.6666666666666665,2.6666666666666665,3.1666666666666665,2.5,3.3333333333333335,2.6666666666666665,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.0,2.5,1.0,3.5,4.5,3.0,4.0,1.0,Create graphical representations of structures or landscapes.,0.0029967036260113,28.0,22.0,37.0,18.0,Architecture and Engineering,3.333333333333333,1.8333333333333333,3.0,3.916666666666667,3.083333333333333,3.367295829986474,3.6375861597263857,3.1354942159291497,2.9444389791664403,0.38888888888888884,0.2380952380952381,0.24721829432308978,0.6867594786729858,0.7568580327832117,0.3892538714218676,True,True,True,True,True,True,5,-1.178848847598318,-1.1666666666666665,1.1666666666666665,Durable human skill,Moderate or mixed
17-3011.00,Architectural and Civil Drafters,21927,"Correlate, interpret, and modify data obtained from topographical surveys, well logs, and geophysical prospecting reports.",Core,11/2020,3.0,3.0,3.94,76.19,68860.0,109550.0,['Analyzing Data or Information'],['4.A.2.a.4'],"correlate, interpret, and modify data obtained from topographical surveys, well logs, and geophysical prospecting reports",architectural and civil drafters,27.709999999999997,['Analyzing Data or Information'],['4.A.2.a.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Analyze operational data to evaluate operations, processes or products.",,16.0,15.0,37.0,18.0,Architecture and Engineering,,,,,,2.833213344056216,3.6375861597263857,2.772588722239781,2.9444389791664403,,,0.2395588925387142,,,0.3254340685124355,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
17-3011.00,Architectural and Civil Drafters,21928,Check dimensions of materials to be used and assign numbers to lists of materials.,Core,11/2020,3.0,3.0,3.87,94.96,68860.0,109550.0,['Processing Information'],['4.A.2.a.2'],check dimensions of materials to be used and assign numbers to lists of materials,architectural and civil drafters,33.943333333333335,['Processing Information'],['4.A.2.a.2'],5.0,3.2,2.4,1.6,1.6,2.4,2.2,2.2,2.0,2.4,2.8,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,4.5,1.0,1.5,2.5,1.5,2.0,1.0,Verify mathematical calculations.,,24.0,19.0,37.0,18.0,Architecture and Engineering,2.4,1.6,1.75,2.45,1.85,3.2188758248682006,3.6375861597263857,2.995732273553991,2.9444389791664403,0.19999999999999998,0.1142857142857143,0.48313961894640234,0.44105450236966826,0.18000095234894067,0.36262318160488033,True,True,False,True,True,True,4,1.1003258056920693,1.2999999999999998,-1.2999999999999998,Low near-term shift,Moderate or mixed
